series_id	year	period	value	footnote_codes
LAUST020000000000003          	1982	M06	10.1	          
LAUST020000000000003          	1982	M07	8.7	          
LAUST020000000000003          	1982	M08	8.2	          
LAUST020000000000003          	1982	M09	8.6	          
LAUST020000000000003          	1982	M10	9.1	          
LAUST020000000000003          	1982	M11	10	          
LAUST020000000000003          	1982	M12	10.3	          
LAUST020000000000003          	1982	M13	9.9	          
LAUST020000000000003          	1983	M01	11.9	          
LAUST020000000000003          	1983	M02	12.1	          
LAUST020000000000003          	1983	M03	11.4	          
LAUST020000000000003          	1983	M04	10.4	          
LAUST020000000000003          	1983	M05	9.9	          
LAUST020000000000003          	1983	M06	9.8	          
LAUST020000000000003          	1983	M07	8.5	          
LAUST020000000000003          	1983	M08	8.3	          
LAUST020000000000003          	1983	M09	8.6	          
LAUST020000000000003          	1983	M10	9	          
LAUST020000000000003          	1983	M11	9.7	          
LAUST020000000000003          	1983	M12	10.1	          
LAUST020000000000003          	1983	M13	9.9	          
LAUST020000000000003          	1984	M01	11.7	          
LAUST020000000000003          	1984	M02	11.8	          
LAUST020000000000003          	1984	M03	11.3	          
LAUST020000000000003          	1984	M04	10.8	          
LAUST020000000000003          	1984	M05	10.1	          
LAUST020000000000003          	1984	M06	10	          
LAUST020000000000003          	1984	M07	8.7	          
LAUST020000000000003          	1984	M08	8.1	          
LAUST020000000000003          	1984	M09	8.5	          
LAUST020000000000003          	1984	M10	8.7	          
LAUST020000000000003          	1984	M11	9.4	          
LAUST020000000000003          	1984	M12	9.3	          
LAUST020000000000003          	1984	M13	9.8	          
LAUST020000000000003          	1985	M01	10.6	          
LAUST020000000000003          	1985	M02	11	          
LAUST020000000000003          	1985	M03	10.9	          
LAUST020000000000003          	1985	M04	10.5	          
LAUST020000000000003          	1985	M05	9.7	          
LAUST020000000000003          	1985	M06	9.9	          
LAUST020000000000003          	1985	M07	8.9	          
LAUST020000000000003          	1985	M08	8.2	          
LAUST020000000000003          	1985	M09	8.3	          
LAUST020000000000003          	1985	M10	8.8	          
LAUST020000000000003          	1985	M11	9.7	          
LAUST020000000000003          	1985	M12	10.1	          
LAUST020000000000003          	1985	M13	9.7	          
LAUST020000000000003          	1986	M01	11.4	          
LAUST020000000000003          	1986	M02	12	          
LAUST020000000000003          	1986	M03	12	          
LAUST020000000000003          	1986	M04	11.9	          
LAUST020000000000003          	1986	M05	11.1	          
LAUST020000000000003          	1986	M06	11.3	          
LAUST020000000000003          	1986	M07	10.2	          
LAUST020000000000003          	1986	M08	9.8	          
LAUST020000000000003          	1986	M09	9.9	          
LAUST020000000000003          	1986	M10	10.2	          
LAUST020000000000003          	1986	M11	10.6	          
LAUST020000000000003          	1986	M12	11	          
LAUST020000000000003          	1986	M13	10.9	          
LAUST020000000000003          	1987	M01	12	          
LAUST020000000000003          	1987	M02	12.2	          
LAUST020000000000003          	1987	M03	12	          
LAUST020000000000003          	1987	M04	11.1	          
LAUST020000000000003          	1987	M05	10.6	          
LAUST020000000000003          	1987	M06	10.7	          
LAUST020000000000003          	1987	M07	9.1	          
LAUST020000000000003          	1987	M08	8.5	          
LAUST020000000000003          	1987	M09	9	          
LAUST020000000000003          	1987	M10	9.2	          
LAUST020000000000003          	1987	M11	9.5	          
LAUST020000000000003          	1987	M12	9.5	          
LAUST020000000000003          	1987	M13	10.3	          
LAUST020000000000003          	1988	M01	10.5	          
LAUST020000000000003          	1988	M02	10.8	          
LAUST020000000000003          	1988	M03	10.4	          
LAUST020000000000003          	1988	M04	9.5	          
LAUST020000000000003          	1988	M05	9.1	          
LAUST020000000000003          	1988	M06	8.9	          
LAUST020000000000003          	1988	M07	7.7	          
LAUST020000000000003          	1988	M08	7.3	          
LAUST020000000000003          	1988	M09	7.5	          
LAUST020000000000003          	1988	M10	7.8	          
LAUST020000000000003          	1988	M11	8.2	          
LAUST020000000000003          	1988	M12	8	          
LAUST020000000000003          	1988	M13	8.8	          
LAUST020000000000003          	1989	M01	8.9	          
LAUST020000000000003          	1989	M02	9	          
LAUST020000000000003          	1989	M03	8.2	          
LAUST020000000000003          	1989	M04	7.3	          
LAUST020000000000003          	1989	M05	6.7	          
LAUST020000000000003          	1989	M06	6.8	          
LAUST020000000000003          	1989	M07	5.8	          
LAUST020000000000003          	1989	M08	5.4	          
LAUST020000000000003          	1989	M09	6	          
LAUST020000000000003          	1989	M10	6.3	          
LAUST020000000000003          	1989	M11	6.9	          
LAUST020000000000003          	1989	M12	7.1	          
LAUST020000000000003          	1989	M13	7	          
LAUST020000000000003          	1990	M01	8.5	          
LAUST020000000000003          	1990	M02	8.6	          
LAUST020000000000003          	1990	M03	8.2	          
LAUST020000000000003          	1990	M04	7.6	          
LAUST020000000000003          	1990	M05	7.2	          
LAUST020000000000003          	1990	M06	7.1	          
LAUST020000000000003          	1990	M07	6.1	          
LAUST020000000000003          	1990	M08	6	          
LAUST020000000000003          	1990	M09	6.2	          
LAUST020000000000003          	1990	M10	6.7	          
LAUST020000000000003          	1990	M11	7.2	          
LAUST020000000000003          	1990	M12	7.5	          
LAUST020000000000003          	1990	M13	7.2	          
LAUST020000000000003          	1991	M01	8.7	          
LAUST020000000000003          	1991	M02	9.1	          
LAUST020000000000003          	1991	M03	8.9	          
LAUST020000000000003          	1991	M04	8.5	          
LAUST020000000000003          	1991	M05	8.2	          
LAUST020000000000003          	1991	M06	8.5	          
LAUST020000000000003          	1991	M07	7.6	          
LAUST020000000000003          	1991	M08	7.3	          
LAUST020000000000003          	1991	M09	7.9	          
LAUST020000000000003          	1991	M10	8.4	          
LAUST020000000000003          	1991	M11	9.1	          
LAUST020000000000003          	1991	M12	9.5	          
LAUST020000000000003          	1991	M13	8.5	          
LAUST020000000000003          	1992	M01	10.6	          
LAUST020000000000003          	1992	M02	10.7	          
LAUST020000000000003          	1992	M03	10.2	          
LAUST020000000000003          	1992	M04	9.5	          
LAUST020000000000003          	1992	M05	9.1	          
LAUST020000000000003          	1992	M06	9.1	          
LAUST020000000000003          	1992	M07	7.9	          
LAUST020000000000003          	1992	M08	7.5	          
LAUST020000000000003          	1992	M09	7.8	          
LAUST020000000000003          	1992	M10	8.1	          
LAUST020000000000003          	1992	M11	8.4	          
LAUST020000000000003          	1992	M12	8.3	          
LAUST020000000000003          	1992	M13	8.9	          
LAUST020000000000003          	1993	M01	9	          
LAUST020000000000003          	1993	M02	9.1	          
LAUST020000000000003          	1993	M03	8.7	          
LAUST020000000000003          	1993	M04	8.2	          
LAUST020000000000003          	1993	M05	7.8	          
LAUST020000000000003          	1993	M06	7.7	          
LAUST020000000000003          	1993	M07	6.7	          
LAUST020000000000003          	1993	M08	6.3	          
LAUST020000000000003          	1993	M09	6.7	          
LAUST020000000000003          	1993	M10	7	          
LAUST020000000000003          	1993	M11	7.5	          
LAUST020000000000003          	1993	M12	7.6	          
LAUST020000000000003          	1993	M13	7.7	          
LAUST020000000000003          	1994	M01	8.8	          
LAUST020000000000003          	1994	M02	9	          
LAUST020000000000003          	1994	M03	8.7	          
LAUST020000000000003          	1994	M04	8.2	          
LAUST020000000000003          	1994	M05	7.9	          
LAUST020000000000003          	1994	M06	7.6	          
LAUST020000000000003          	1994	M07	6.8	          
LAUST020000000000003          	1994	M08	6.3	          
LAUST020000000000003          	1994	M09	6.4	          
LAUST020000000000003          	1994	M10	6.8	          
LAUST020000000000003          	1994	M11	7.3	          
LAUST020000000000003          	1994	M12	7.5	          
LAUST020000000000003          	1994	M13	7.6	          
LAUST020000000000003          	1995	M01	8.5	          
LAUST020000000000003          	1995	M02	8.6	          
LAUST020000000000003          	1995	M03	8.1	          
LAUST020000000000003          	1995	M04	7.4	          
LAUST020000000000003          	1995	M05	7	          
LAUST020000000000003          	1995	M06	7.3	          
LAUST020000000000003          	1995	M07	6.3	          
LAUST020000000000003          	1995	M08	6	          
LAUST020000000000003          	1995	M09	6.5	          
LAUST020000000000003          	1995	M10	6.8	          
LAUST020000000000003          	1995	M11	7.5	          
LAUST020000000000003          	1995	M12	7.9	          
LAUST020000000000003          	1995	M13	7.3	          
LAUST020000000000003          	1996	M01	9	          
LAUST020000000000003          	1996	M02	9	          
LAUST020000000000003          	1996	M03	8.7	          
LAUST020000000000003          	1996	M04	8.1	          
LAUST020000000000003          	1996	M05	7.4	          
LAUST020000000000003          	1996	M06	7.5	          
LAUST020000000000003          	1996	M07	6.7	          
LAUST020000000000003          	1996	M08	6.3	          
LAUST020000000000003          	1996	M09	6.5	          
LAUST020000000000003          	1996	M10	6.9	          
LAUST020000000000003          	1996	M11	7.4	          
LAUST020000000000003          	1996	M12	7.8	          
LAUST020000000000003          	1996	M13	7.6	          
LAUST020000000000003          	1997	M01	8.6	          
LAUST020000000000003          	1997	M02	8.8	          
LAUST020000000000003          	1997	M03	8.4	          
LAUST020000000000003          	1997	M04	7.8	          
LAUST020000000000003          	1997	M05	7.1	          
LAUST020000000000003          	1997	M06	7.2	          
LAUST020000000000003          	1997	M07	6.3	          
LAUST020000000000003          	1997	M08	5.9	          
LAUST020000000000003          	1997	M09	6.1	          
LAUST020000000000003          	1997	M10	6.3	          
LAUST020000000000003          	1997	M11	6.6	          
LAUST020000000000003          	1997	M12	6.7	          
LAUST020000000000003          	1997	M13	7.1	          
LAUST020000000000003          	1998	M01	7.5	          
LAUST020000000000003          	1998	M02	7.6	          
LAUST020000000000003          	1998	M03	7.2	          
LAUST020000000000003          	1998	M04	6.5	          
LAUST020000000000003          	1998	M05	6.2	          
LAUST020000000000003          	1998	M06	6.5	          
LAUST020000000000003          	1998	M07	5.5	          
LAUST020000000000003          	1998	M08	5.2	          
LAUST020000000000003          	1998	M09	5.5	          
LAUST020000000000003          	1998	M10	5.8	          
LAUST020000000000003          	1998	M11	6.3	          
LAUST020000000000003          	1998	M12	6.5	          
LAUST020000000000003          	1998	M13	6.3	          
LAUST020000000000003          	1999	M01	7.5	          
LAUST020000000000003          	1999	M02	8	          
LAUST020000000000003          	1999	M03	7.5	          
